seller;data;tipo;sku;quantity;nf;observ
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343806;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343845;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343844;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343843;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343842;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343841;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343840;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343839;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343838;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343837;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343836;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343835;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343834;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343833;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343832;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343831;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343830;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343829;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343828;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343827;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343826;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343825;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343824;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343823;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343822;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343821;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343820;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343819;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343914;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343927;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343926;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343924;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343923;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343921;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343920;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343918;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343917;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343916;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343913;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343912;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343909;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343925;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343922;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343919;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343915;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343911;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343910;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343945;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343944;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343943;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343942;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343941;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343940;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343939;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343938;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343937;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343936;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343935;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343934;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343933;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343932;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343931;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343930;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343929;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343928;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343897;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343752;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343884;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343890;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343889;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343888;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343887;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343886;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343883;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343882;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343881;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343880;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343891;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343885;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343879;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343908;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343907;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343906;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343905;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343904;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343903;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343902;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343901;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343900;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343899;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343898;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343897;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343896;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343895;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343894;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343893;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343892;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343797;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343798;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343805;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343804;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343803;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343802;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343801;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343800;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343799;
PURPOSE;27/01/2026;Saída;0846;1;244343790;
PURPOSE;27/01/2026;Saída;JOUR-MMR-CR;1;244343770;
PURPOSE;27/01/2026;Saída;JOUR-MMR-CR;1;244343787;
PURPOSE;27/01/2026;Saída;JOUR-MMR-CR;1;244343785;
PURPOSE;27/01/2026;Saída;JB-3;1;244343920;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343863;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343860;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343859;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343858;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343856;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343854;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343853;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343864;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343862;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343861;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343857;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343855;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343852;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343878;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343877;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343876;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343875;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343874;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343873;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343872;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343871;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343870;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343869;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343868;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343867;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343866;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343865;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343920;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343912;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343909;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343890;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343883;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343846;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343808;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343932;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343930;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343829;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343801;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343760;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343755;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343749;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343748;
PURPOSE;27/01/2026;Saída;BLS-ENT-EF;1;244343918;
PURPOSE;27/01/2026;Saída;0770;1;244343917;
PURPOSE;27/01/2026;Saída;0770;1;244343817;
PURPOSE;27/01/2026;Saída;JOUR-REC-XDZ;1;244343889;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343882;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343856;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343814;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343787;
PURPOSE;27/01/2026;Saída;HMD-PIN;1;244343863;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343858;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343775;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343771;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343769;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343785;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343782;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343754;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343846;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343849;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343848;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343847;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343851;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343850;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343837;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343819;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343781;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343814;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343787;
PURPOSE;27/01/2026;Saída;WR-BN-BG;1;244343812;
PURPOSE;27/01/2026;Saída;0433;1;244343799;
PURPOSE;27/01/2026;Saída;0433;1;244343790;
PURPOSE;27/01/2026;Saída;PL-PP-26-FL;1;244343836;
PURPOSE;27/01/2026;Saída;JOUR-MMR-MR;1;244343842;
PURPOSE;27/01/2026;Saída;JOUR-GRA-MR;1;244343830;
PURPOSE;27/01/2026;Saída;CJ-SOL-SCRI;1;244343793;
PURPOSE;27/01/2026;Saída;ebadv;1;244343790;
PURPOSE;27/01/2026;Saída;0427;1;244343759;
PURPOSE;27/01/2026;Saída;BBL-ANT-MR;1;244343748;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343729;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343727;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343726;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343729;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343727;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343726;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343729;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343727;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343726;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244343732;
PURPOSE;27/01/2026;Saída;0433;1;244343725;
PURPOSE;27/01/2026;Saída;BBL-JOU-PEN;1;244343729;
PURPOSE;27/01/2026;Saída;BBL-JOU-PEN;1;244343727;
PURPOSE;27/01/2026;Saída;BBL-JOU-PEN;1;244343726;
PURPOSE;27/01/2026;Saída;BBL-SAG-MRE;1;244343987;
PURPOSE;27/01/2026;Saída;BBL-SAG-MRE;1;244343976;
PURPOSE;27/01/2026;Saída;BBL-SAG-MRE;1;244343974;
PURPOSE;27/01/2026;Saída;BBL-SAG-MRE;1;244343971;
PURPOSE;27/01/2026;Saída;JOUR-GRA-BG;1;244343975;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343988;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343996;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343993;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343991;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343984;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343976;
PURPOSE;27/01/2026;Saída;BBL-SAG-BG;1;244343960;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343982;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343995;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343989;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343986;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343965;
PURPOSE;27/01/2026;Saída;BBL-SAG-MR;1;244343951;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343981;
PURPOSE;27/01/2026;Saída;BBL-ANT-VD;1;244343946;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343987;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343972;
PURPOSE;27/01/2026;Saída;BBL-ANT-AZ;1;244343962;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343990;
PURPOSE;27/01/2026;Saída;BBL-SAG-VD;1;244343964;
PURPOSE;27/01/2026;Saída;0846;1;244343999;
PURPOSE;27/01/2026;Saída;JOUR-MMR-CR;1;244343998;
PURPOSE;27/01/2026;Saída;JOUR-MMR-CR;1;244343966;
PURPOSE;27/01/2026;Saída;CAD-FR-VER;1;244343998;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343997;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244344000;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343954;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343952;
PURPOSE;27/01/2026;Saída;BBL-JOU-VD;1;244343948;
PURPOSE;27/01/2026;Saída;LVR-PRTC;1;244343997;
PURPOSE;27/01/2026;Saída;JB-3;1;244343983;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343983;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343985;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343978;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343968;
PURPOSE;27/01/2026;Saída;BBL-ANT-BG;1;244343958;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;2;244343976;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343953;
PURPOSE;27/01/2026;Saída;MRC-TXT-JOC;1;244343946;
PURPOSE;27/01/2026;Saída;0770;1;244343966;
PURPOSE;27/01/2026;Saída;0770;1;244343961;
PURPOSE;27/01/2026;Saída;0770;1;244343955;
PURPOSE;27/01/2026;Saída;OVERB-PEN;1;244343977;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;2;244343976;
PURPOSE;27/01/2026;Saída;SCL-PRE-MD;1;244343966;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343967;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343956;
PURPOSE;27/01/2026;Saída;BBL-SAG-AZ;1;244343949;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343973;
PURPOSE;27/01/2026;Saída;OVERB-EVG;1;244343952;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244343979;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244343992;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244343980;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244344005;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244343969;
PURPOSE;27/01/2026;Saída;BBJ-VD;1;244344001;
PURPOSE;27/01/2026;Saída;DEV-PM-SBC;1;244343994;
PURPOSE;27/01/2026;Saída;DEV-PM-SBC;1;244343959;
PURPOSE;27/01/2026;Saída;DEV-PM-SBC;1;244343953;
PURPOSE;27/01/2026;Saída;NJ-VD;1;244344005;
PURPOSE;27/01/2026;Saída;NJ-VD;1;244343957;
PURPOSE;27/01/2026;Saída;PL-PP-26-FL;1;244343975;
PURPOSE;27/01/2026;Saída;BBJ-AZ;1;244343970;
PURPOSE;27/01/2026;Saída;BBJ-AZ;1;244343947;
PURPOSE;27/01/2026;Saída;CAD-FR-BG;1;244343963;
PURPOSE;27/01/2026;Saída;JOUR-REC-MES;1;244343961;
PURPOSE;27/01/2026;Saída;CAD-FR-AZL;1;244343961;
PURPOSE;27/01/2026;Saída;CAD-FR-AZL;1;244344003;
PURPOSE;27/01/2026;Saída;JOUR-MMR-MR;1;244343955;
PURPOSE;27/01/2026;Saída;DEV-PM-ANS;3;244343950;
PURPOSE;27/01/2026;Saída;FL-REF-BBJ;1;244344004;
PURPOSE;27/01/2026;Saída;PL-NA-BG;1;244344002;
PURPOSE;27/01/2026;Saída;BBL-SAG-MRE;1;244344006;
PURPOSE;27/01/2026;Saída;0763;1;244344006;
PURPOSE;27/01/2026;Saída;JOUR-GRA-BG;1;244344006;
PURPOSE;27/01/2026;Saída;SCL-PRE-PQ;3;244344006;
PURPOSE;28/01/2026;Saída;0433;1;244344024;
PURPOSE;28/01/2026;Saída;0433;1;244344023;
PURPOSE;28/01/2026;Saída;0433;1;244344029;
PURPOSE;28/01/2026;Saída;0433;1;244344028;
PURPOSE;28/01/2026;Saída;0433;1;244344041;
PURPOSE;28/01/2026;Saída;0433;1;244344040;
PURPOSE;28/01/2026;Saída;0433;1;244344038;
PURPOSE;28/01/2026;Saída;0433;1;244344031;
PURPOSE;28/01/2026;Saída;0433;1;244344032;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344024;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344023;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344010;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344041;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344038;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344031;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344022;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344017;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344032;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344024;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344023;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344010;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344029;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344028;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344040;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344031;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344017;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344042;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344024;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344023;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344010;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344029;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344028;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344038;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344022;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344017;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344032;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344010;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344041;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344040;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344031;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344022;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344017;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344042;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344032;
PURPOSE;28/01/2026;Saída;HMD-PT-COP;1;244344029;
PURPOSE;28/01/2026;Saída;HMD-PT-COP;1;244344028;
PURPOSE;28/01/2026;Saída;HMD-PT-COP;1;244344038;
PURPOSE;28/01/2026;Saída;HMD-PT-COP;1;244344022;
PURPOSE;28/01/2026;Saída;HMD-PIN;1;244344041;
PURPOSE;28/01/2026;Saída;HMD-PIN;1;244344040;
PURPOSE;28/01/2026;Saída;0433;1;244344027;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344027;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344020;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344027;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344020;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344027;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344020;
PURPOSE;28/01/2026;Saída;BBL-JOU-PEN;1;244344020;
PURPOSE;28/01/2026;Saída;0433;1;244344037;
PURPOSE;28/01/2026;Saída;0433;1;244344036;
PURPOSE;28/01/2026;Saída;0433;1;244344035;
PURPOSE;28/01/2026;Saída;0433;1;244344034;
PURPOSE;28/01/2026;Saída;0433;1;244344033;
PURPOSE;28/01/2026;Saída;0433;1;244344026;
PURPOSE;28/01/2026;Saída;0433;1;244344021;
PURPOSE;28/01/2026;Saída;0433;1;244344030;
PURPOSE;28/01/2026;Saída;0433;1;244344025;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344016;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344039;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344037;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344036;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344034;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344033;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344026;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344019;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344015;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344012;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344011;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344009;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344030;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344025;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344018;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344014;
PURPOSE;28/01/2026;Saída;BBL-JOU-VD;1;244344013;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344016;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344039;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344037;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344035;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344026;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344021;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344019;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344015;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344012;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344011;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344009;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344030;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344025;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344018;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344014;
PURPOSE;28/01/2026;Saída;OVERB-PEN;1;244344013;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344016;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344036;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344034;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344033;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344026;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344021;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344019;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344015;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344012;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344011;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344009;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344030;
PURPOSE;28/01/2026;Saída;OVERB-EVG;1;244344025;
